"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CYCS",-0.29941157215115,10.750425603673,-2.93180536269742,0.00761049159309243,0.128854129470151,-2.44275601607498
"CCSER2",-0.248406686803144,7.56305789026585,-2.93143707373738,0.00761698714454702,0.128854129470151,-2.44349825214628
"ADGRD2",0.442897549796201,6.754428730207,2.93131054944165,0.00761921989014131,0.128854129470151,-2.44375323603268
"ARFGEF2",-0.190184650532555,5.89332759789409,-2.93048627976537,0.00763378091618012,0.128854129470151,-2.44541427630638
"TCEAL4",-0.256452764026198,9.08095128725565,-2.92973318290357,0.00764710790555761,0.128854129470151,-2.44693172930572
"GNB1",-0.429412084603726,9.84362898072088,-2.9284748637537,0.00766942508350805,0.128854129470151,-2.44946683429318
"MICA",0.221232347310798,4.478596184339,2.92840578354017,0.00767065207117917,0.128854129470151,-2.44960599597602
"GDF9",0.208189411185276,5.48930136260934,2.92828706419924,0.00767276117661243,0.128854129470151,-2.44984515233713
"IPO5",-0.343895907940221,7.10092916796361,-2.92808989055735,0.00767626528504859,0.128854129470151,-2.45024234388343
"LY6G6C",0.218742650489434,5.86258396195452,2.9279834133984,0.00767815820001949,0.128854129470151,-2.4504568297261
"BCLAF1",-0.255896959416661,6.02522584071866,-2.92762295541823,0.00768456961326376,0.128854129470151,-2.45118290732455
"RHOBTB1",-0.3192633485905,5.26450604652934,-2.92589129523062,0.00771544181860336,0.129200438294838,-2.45467052810383
"SMYD2",-0.355720398412347,7.39211429800665,-2.92505116109003,0.00773046249161124,0.129280737144763,-2.45636228966612
"UBE2D3",-0.283515152836844,8.64102234484873,-2.92074261195107,0.00780793487688703,0.130080113719353,-2.46503528095534
"TRGV5",0.185866355353582,5.67276357220846,2.92033781743013,0.00781525153261371,0.130080113719353,-2.46584985850111
"RSPH6A",0.224429781433019,5.97981719249001,2.92005766436184,0.00782031913178416,0.130080113719353,-2.46641359065052
"COL19A1",0.221859144009655,4.31441524066751,2.91969491213922,0.0078268855061868,0.130080113719353,-2.46714349904277
"GNAL",-0.420318134416657,6.126357182962,-2.91953921432391,0.00782970549240115,0.130080113719353,-2.46745677376269
"AMDHD2",0.240662105087183,4.7045470171737,2.91681360386297,0.00787922907342961,0.130731093405998,-2.47293980464256
"RANBP9",-0.410872817667321,7.38812620377524,-2.91577016044136,0.00789826725721432,0.130875220095623,-2.47503832525663
"ISYNA1",0.276852674072273,6.19682513313332,2.91384744142746,0.00793346346080439,0.131084784197082,-2.47890441011089
"LY6G5C",0.217291191928444,5.12818581018746,2.91350998029649,0.0079396562698299,0.131084784197082,-2.47958285033634
"SLC22A7",0.21118324617856,5.41755102421723,2.91338130224086,0.00794201887961439,0.131084784197082,-2.47984153956248
"POPDC3",-0.322613743191616,6.93359894310701,-2.91268310927483,0.00795484985317411,0.131125380304668,-2.48124507864716
"ZXDC",0.214826282823519,5.91765868852714,2.91113716489776,0.00798333079804396,0.131423504270403,-2.4843523237557
"SCMH1",0.251833934732546,6.99682980478788,2.91019516565178,0.00800073298770059,0.131503566579524,-2.48624535333862
"CARD10",0.225575219150823,5.61035057592025,2.90881042668211,0.00802637999958013,0.131503566579524,-2.48902765813752
"HSP90B1",-0.311439990359617,7.34962746255946,-2.90757700316748,0.00804929057242312,0.131503566579524,-2.49150548000141
"IL2RA",0.227146593920234,5.14925255084825,2.90732940062627,0.00805389725673999,0.131503566579524,-2.49200283702643
"TREX1",0.203452724097529,7.51857378037966,2.90720095607407,0.0080562879796283,0.131503566579524,-2.49226083571125
"LFNG",0.286947303456429,4.52467156900714,2.90718813769498,0.0080565266037545,0.131503566579524,-2.49228658294926
"MFSD6",-0.603883393416924,4.59742853601022,-2.90681662184073,0.00806344559476263,0.131503566579524,-2.49303279675302
"UBE2D1",-0.148165294611917,3.9299404973945,-2.90608341200755,0.00807711731154839,0.131503566579524,-2.49450538327904
"PXMP2",0.295575904606635,7.30030178540064,2.90583224061291,0.00808180583977615,0.131503566579524,-2.49500980404287
"MYCBP2",-0.555092245421164,9.74015140998731,-2.90498399490378,0.00809765896095214,0.131510206991945,-2.49671318264156
"CSE1L",-0.311792189455842,7.33273635207429,-2.90469763236112,0.00810301757863838,0.131510206991945,-2.49728818732083
"AGGF1",-0.230223501940247,5.66524945608361,-2.9035411322064,0.00812469329508867,0.131692945294623,-2.49961016024314
"TOP2B",-0.300157752563079,8.10310418755069,-2.9017301675661,0.00815874657918948,0.131934633426585,-2.50324538624304
"THAP12",-0.234182349656455,7.51637555049546,-2.90115519568588,0.00816958679106728,0.131934633426585,-2.50439935907358
"MT3",0.443485400895255,10.4568333969965,2.90108504979405,0.00817091022486876,0.131934633426585,-2.50454013604188
"SH2D4A",0.224742442407306,6.92828359027647,2.89936748651448,0.00820337921133481,0.132289953276666,-2.50798671095341
"ERBB2",0.199052008444265,5.13973990498865,2.89729473505994,0.00824272672754857,0.132582994128374,-2.5121449238284
"GTF2H1",-0.348910057927992,6.89545718995716,-2.89715077051658,0.00824546631982256,0.132582994128374,-2.51243369071798
"EHBP1",-0.395311805387868,7.2846278071546,-2.89675454331986,0.00825301086601523,0.132582994128374,-2.5132284207675
"NPR1",0.215065271216048,6.70344379027981,2.89549771324938,0.00827698573880324,0.132799404436154,-2.51574900604682
"SULT2B1",0.299167883265634,5.17737237864021,2.89331703248851,0.00831874148141305,0.132972203797418,-2.52012132385712
"OPTN",-0.388230489113205,8.54063226119373,-2.8933002517586,0.00831906357743478,0.132972203797418,-2.52015496441104
"STEAP3",0.167744406359755,5.95338012077635,2.89321852205961,0.00832063250001954,0.132972203797418,-2.52031880789305
"PLAU",0.173166851479494,5.24100926268698,2.89273992090924,0.00832982562742663,0.132972203797418,-2.52127822138064
"MYMX",0.167028306541313,6.32126657026001,2.89154900137772,0.00835274328481519,0.133169903341637,-2.52366528093372
"HYAL2",0.331495201031794,6.29215232556893,2.88893354631099,0.00840328556978806,0.133764220672258,-2.5289062437992
"ENOPH1",-0.374672525079624,8.59059257309917,-2.88808516089644,0.00841974275159891,0.133764220672258,-2.53060585796185
"KAT8",0.168201050588999,7.06531830997664,2.8879812459594,0.0084217606307931,0.133764220672258,-2.53081402202777
"ECHDC1",-0.273046423201824,7.28112342239396,-2.8870255196915,0.00844034111338664,0.133891132618002,-2.53272840405963
"PANK3",-0.209046416761259,7.15978141465767,-2.88620107317759,0.00845640077016804,0.133977788141898,-2.53437961518062
"STARD13",-0.407028587829794,7.20514803256715,-2.88523723144973,0.00847521271077303,0.134039961637892,-2.53630976299792
"TNFRSF1A",0.322581809708988,6.40695991310485,2.88415595252222,0.0084963642621876,0.134039961637892,-2.53847477000982
"DLX4",0.185191519371248,4.54932977355341,2.88345405666154,0.00851012141283734,0.134039961637892,-2.53987997285612
"UBE2B",-0.287987762497297,7.14582207398359,-2.88299509282694,0.00851912858456862,0.134039961637892,-2.54079874712024
"SNX10",-0.686426244355966,7.8870198220485,-2.88284657490555,0.00852204519760837,0.134039961637892,-2.54109604401934
"DEGS1",-0.300406967408676,6.9163693285187,-2.88200829187179,0.00853852536858983,0.134039961637892,-2.54277396527328
"AK6",-0.261822661581451,7.50527972563266,-2.88188042658003,0.00854104179822839,0.134039961637892,-2.54302988489348
"B3GALT2",-0.602399187307595,5.57686208692104,-2.88127320753213,0.00855300172058505,0.134039961637892,-2.54424515681763
"BLTP3B",-0.276849075686275,4.90436991180877,-2.88046113271715,0.00856902149348217,0.134039961637892,-2.54587025653348
"ARID4B",-0.249342277353025,6.50905264477387,-2.87953106140372,0.008587404132621,0.134039961637892,-2.54773125509373
"DMXL1",-0.458463953350265,6.55161597396246,-2.87948717051714,0.00858827255414969,0.134039961637892,-2.54781907112961
"PTPRK",-0.326771693062413,8.99170219341809,-2.87745393561432,0.00862859389923319,0.134039961637892,-2.55188652200909
"HSD3B1",0.167717358141392,3.71275986343299,2.87644774312931,0.00864861453815851,0.134039961637892,-2.55389895313003
"SRSF8",-0.290226414625061,7.56657434745924,-2.87597098086305,0.00865811633730656,0.134039961637892,-2.55485239784588
"DNASE2",0.183126084312512,6.5048374952724,2.8753493418315,0.00867052045830638,0.134039961637892,-2.55609547357024
"TAF12",0.27301601377548,5.59323736751327,2.87522719040547,0.00867295984615057,0.134039961637892,-2.55633972358235
"AGTPBP1",-0.323699702916861,7.19010612105838,-2.87460688843434,0.00868535749900478,0.134039961637892,-2.55757999286193
"ACSL4",-0.394768207076963,4.1560367082155,-2.87428265521911,0.00869184450156952,0.134039961637892,-2.55822824023841
"TSPAN32",0.245851151448745,6.61938043863342,2.8731221588966,0.00871510067014729,0.134039961637892,-2.56054820042391
"CD72",0.242916806022251,4.79732129341443,2.8729042563298,0.00871947401384965,0.134039961637892,-2.56098376836821
"ADO",-0.327390628365304,7.31893814112262,-2.87224995663733,0.00873261850205474,0.134039961637892,-2.56229157316496
"DDX49",0.204135959336522,6.20303448395993,2.87160571118669,0.00874557946069893,0.134039961637892,-2.56357916087289
"DHRS12",0.238818882673813,6.16276260239513,2.87150235538093,0.00874766048349084,0.134039961637892,-2.56378571642208
"FBXL8",0.223825291667726,4.37669479331559,2.87071397289971,0.00876354975018061,0.134039961637892,-2.56536118934266
"ZNF23",-0.375882890518101,5.77951398835516,-2.87062552069614,0.0087653341544181,0.134039961637892,-2.56553793757544
"UBA3",-0.541051044560249,6.46692530462102,-2.86918563829097,0.00879443059423559,0.134039961637892,-2.56841484165326
"ZNF430",-0.453730380256538,5.87767140253814,-2.86857495473062,0.00880679876955535,0.134039961637892,-2.56963481416006
"SCAI",-0.647384020885658,5.4235911105494,-2.8684963871315,0.00880839120237588,0.134039961637892,-2.56979176208774
"PDE6A",0.281109534403312,5.90686754196756,2.868164802174,0.00881511489416843,0.134039961637892,-2.57045412193862
"MUC1",0.172394682534599,6.30484120018206,2.86796092911647,0.00881925134441194,0.134039961637892,-2.57086135416532
"CHD9",-0.259653137784353,5.65968739063221,-2.86768537009275,0.00882484519568392,0.134039961637892,-2.57141175847415
"ERVMER34-1",0.25357363046778,4.56919438014152,2.86760636153688,0.008826449693891,0.134039961637892,-2.57156956687925
"TESK1",0.270828665223966,7.12432142287202,2.86734786315622,0.00883170119734831,0.134039961637892,-2.57208586814367
"COPS5",-0.422678509094815,8.33474897702663,-2.86714071228851,0.00883591170349859,0.134039961637892,-2.57249959853969
"WIZ",0.209964089537629,6.48423429135744,2.86690969682051,0.00884060953286432,0.134039961637892,-2.57296097762707
"DIAPH3",-0.258023812785162,3.7597786915528,-2.86684164635773,0.00884199383105289,0.134039961637892,-2.57309688358319
"ANKRD53",0.196287684107312,4.36340255543473,2.86529012480823,0.00887361133875214,0.134268193285397,-2.57619511655652
"UBP1",-0.411329471465506,7.79058460988947,-2.86346785335588,0.00891088386810342,0.134268193285397,-2.5798331161794
"ITGB5",0.208571460870973,5.45408109287901,2.86315010105248,0.00891739839151253,0.134268193285397,-2.58046738085542
"DNAJC6",-0.305387373170888,7.91860898037118,-2.86293527625713,0.0089218052769662,0.134268193285397,-2.58089617549445
"STAP2",0.20207113912444,5.67882563751752,2.86274618331205,0.00892568601986169,0.134268193285397,-2.58127359771266
"RABGAP1L",-0.378086260916341,6.65127160982833,-2.8623330028475,0.00893417129433885,0.134268193285397,-2.58209825370664
"HDAC6",0.16393639693489,6.30176098579432,2.86198369741405,0.00894135079468625,0.134268193285397,-2.58279538438789
"CDC40",-0.244942027184319,6.18745500120124,-2.86190517637891,0.00894296544478624,0.134268193285397,-2.58295208882647
"PKLR",0.184749324933095,5.23186647375096,2.86143552200994,0.00895262888077116,0.134268193285397,-2.58388934055555
"ACOX2",0.278647297995027,4.8775168998623,2.86036691100089,0.00897465330985452,0.134274805524676,-2.58602164237681
"PRDM12",0.286771503564409,5.98632670720883,2.86003780735775,0.00898144663526619,0.134274805524676,-2.58667826721489
"LAMA1",0.246011358121587,5.51058556186612,2.85866449681214,0.00900984728298486,0.134274805524676,-2.58941794330249
"PIK3CB",-0.225352566919504,5.52037517252626,-2.85862189161064,0.00901072974342347,0.134274805524676,-2.58950292942574
"KCTD15",0.261164918484617,6.65574727332745,2.85805725204568,0.00902243262149494,0.134274805524676,-2.59062918605289
"FFAR2",0.18218573877968,4.36440386424141,2.8576189025978,0.00903152795626111,0.134274805524676,-2.59150347413283
"HNRNPR",-0.285060658792481,8.36977100693978,-2.85724442172231,0.00903930499544511,0.134274805524676,-2.59225033176526
"RNF111",-0.401135729454161,7.36251049011763,-2.85670594563434,0.00905049898948615,0.134274805524676,-2.59332418636859
"CNOT8",-0.291952150732644,6.16833419840542,-2.85597341694999,0.00906574820313392,0.134274805524676,-2.59478489344333
"RELB",0.234600170601691,5.37846786252068,2.8559043353838,0.00906718755157605,0.134274805524676,-2.59492263820018
"HLA-E",0.319140723127286,8.20604248664286,2.85489400065393,0.00908826325724338,0.134274805524676,-2.59693702884472
"RALA",-0.389122564005162,4.18364184042482,-2.85469293575403,0.00909246305804383,0.134274805524676,-2.59733787336634
"USP1",-0.334412862757351,5.8792030524465,-2.85467399525555,0.00909285877838376,0.134274805524676,-2.5973756326772
"FCGR2B",0.276034322606712,4.60627064244954,2.85424832425865,0.00910175657159274,0.134274805524676,-2.5982242120944
"STRN",-0.316916239109338,5.38163286151144,-2.85304618164615,0.00912692973282382,0.134330295142222,-2.60062040802106
"TSPYL5",-0.478307138530122,8.01254203512562,-2.85184575963722,0.00915213301179813,0.134330295142222,-2.60301275026059
"RPRD1A",-0.561776488479204,7.14029859498675,-2.85163873430275,0.00915648627554408,0.134330295142222,-2.60342529183203
"RAB20",0.345816313273593,6.06987600721096,2.85144930833129,0.00916047119270354,0.134330295142222,-2.60380275191051
"PPP2R5C",-0.21703011832295,6.37573214058911,-2.85126603204438,0.00916432831186948,0.134330295142222,-2.60416794774814
"PAQR3",-0.520182974389843,5.58067398973208,-2.85103146311799,0.00916926716030509,0.134330295142222,-2.60463533472624
"ZNF556",0.188483328129498,5.14565616401874,2.8495555975522,0.0092003996903345,0.13449372089686,-2.6075756776628
"CCDC70",0.286703735154392,5.15752139375688,2.84920825465311,0.00920774130404219,0.13449372089686,-2.60826758988219
"HSPA8",-0.411590625319356,11.4136729478261,-2.84795988891462,0.00923417346021351,0.13449372089686,-2.61075405897142
"SHOC2",-0.396903320638011,8.03439109075768,-2.84778576453961,0.00923786600196119,0.13449372089686,-2.61110083972549
"REEP1",-0.609824076981615,9.33484210920768,-2.84738030626525,0.00924646973864352,0.13449372089686,-2.61190830324009
"NEUROG3",0.297754317411854,5.09081959069364,2.84733429696981,0.00924744652769782,0.13449372089686,-2.61199992692873
"SC5D",-0.271358771661357,6.82411023501227,-2.84694420165332,0.00925573229862617,0.13449372089686,-2.61277674418638
"IL17RC",0.194839049241529,6.11363918024515,2.84648359444391,0.00926552486760777,0.13449372089686,-2.61369391753146
"POT1",-0.285370302985392,5.64946225166561,-2.84481867561949,0.00930100357279047,0.134528038113705,-2.61700862454496
"PTPN9",0.202194296147597,7.13587152792355,2.84468791939224,0.00930379540162549,0.134528038113705,-2.61726891392753
"RXRA",0.180105151640588,6.61153776611265,2.8445783681222,0.00930613508895975,0.134528038113705,-2.61748698784242
"KRT19",0.324377550586491,3.87708040095021,2.84413960348351,0.0093155114031205,0.134528038113705,-2.61836036170893
"KLKB1",0.325047933242662,6.50849430722231,2.84272460125174,0.00934581101742464,0.134528038113705,-2.62117657610508
"ACP6",0.291068321398616,6.48081012878184,2.84255899420875,0.00934936330606161,0.134528038113705,-2.62150613740594
"HBD",0.358903060160476,5.84782179260608,2.8423345321596,0.0093541800920379,0.134528038113705,-2.62195280833702
"INPP5E",0.221134607536244,7.53420051148987,2.84195704684204,0.00936228596783539,0.134528038113705,-2.62270395600079
"ECE1",0.243735399735446,7.4489427941424,2.84159488885831,0.00937006899716604,0.134528038113705,-2.6234245644318
"BLVRB",0.237815849253863,7.81999133813752,2.84139840261716,0.00937429420059907,0.134528038113705,-2.62381550910592
"AP5M1",-0.500942228214553,7.02658423466353,-2.83961683611122,0.00941268751199597,0.134922853000318,-2.62735973168588
"MCF2",-0.217144583536423,5.50442423286666,-2.83888253873588,0.00942855535360439,0.134922853000318,-2.62882025729993
"GABARAPL2",-0.211800737058762,10.9045371199676,-2.83825609873108,0.00944211256163551,0.134922853000318,-2.63006612642446
"HTR3A",0.164472250927777,5.62060356632938,2.83801373683963,0.00944736265230453,0.134922853000318,-2.63054810639946
"NDUFAF4",-0.330136137989981,5.97941799905058,-2.8370440400091,0.0094683962157602,0.134922853000318,-2.63247634673348
"PPP1R13B",0.348288596747256,7.12362967663448,2.83600865537592,0.00949090378498776,0.134922853000318,-2.63453489733407
"PDZRN4",-0.373871626464135,5.2943958020717,-2.83593694529432,0.00949246452827107,0.134922853000318,-2.63467745938532
